Community_ID,Drawee,Exporter,Frequency,Linkage,Amount,Average,Deviation
31,WINGROUP CORPORATE,UNITED TEXTILE PRINTING IND PVT LTD,1,0,12918885.86,12918885.86,
31,WINGROUP CORPORATE,VKY EXPORTS,1,0,3601613.46,3601613.46,
31,GLOBAL LOGISTIC,VKY EXPORTS,1,0,12912296.8,12912296.8,
31,STYLE DECOR RUE DE LA,UNITED TEXTILE PRINTING IND PVT LTD,2,0,4245216.68,2122608.34,39661.22338
31,STYLE DECOR RUE DE LA,UNITED TEXTILE PRINTING IND.PVT LTD,3,0,6031510.57,2010503.523,102257.1178
32,WILL NOLAN UK,BOLD EYES INDUSTRIES,1,0,34727.28,34727.28,
32,WILL NOLAN UK,BUSINESS DE LEATHER INTTL,1,0,34727.28,34727.28,
32,NARITA,BURAQ SURGICAL CORPORATIPN,2,1,1938982.56,969491.28,7263.740268
32,NARITA,M S UNIK PRODUCTS,1,0,392686.42,392686.42,
32,MICHAEL VIGNOLES,MERCHANDISERS  INTERNATIONAL,1,0,408802.68,408802.68,
32,MICHAEL VIGNOLES,SUPERIOR FENCING,1,0,25471.55,25471.55,
32,GRESVIG AS,M S UNIK PRODUCTS,1,0,66902.71,66902.71,
32,GRESVIG AS,SIMON SPORTS IND,2,0,11639602.86,5819801.43,6559411.638
32,DUBIS PROMOTIONARTIKEL SERVICE,ASTRA SPORTS ARTICLES PVT LTD,4,0,1045163.37,261290.8425,336719.5947
32,DUBIS PROMOTIONARTIKEL SERVICE,SABRINA SPORTS ARTICLES,2,0,522654.62,261327.31,163284.7726
32,CHART SAYASAVI,M/S MUBARIK INTERNATIONAL,3,0,494756.06,164918.6867,17464.0865
32,PT JOHNS GLOVE FACTORY,DICTA ENTERPRISES,1,0,806125.34,806125.34,
32,PT JOHNS GLOVE FACTORY,SIMON SPORTS IND,6,0,13821199.32,2303533.22,2820162.761
32,BLUE WATER SHIPPING AS,AZIZ TEXTILES,4,0,76547098.48,19136774.62,4295451.239
32,BLUE WATER SHIPPING AS,HOME AND HOTEL TEXTILES PVT LIMITED,3,0,19437854.66,6479284.887,349472.8641
32,BLUE WATER SHIPPING AS,M S UNIK PRODUCTS,1,0,1645299.76,1645299.76,
32,BEST SPORT & FREIZEIT,M S. DIVISION SPORTS,1,0,1817733.96,1817733.96,
32,BEST SPORT & FREIZEIT,UTILITY ENTERPRISES  PVT  LTD.,1,0,325396.82,325396.82,
32,BEST SPORT & FREIZEIT,UTILITY ENTERPRISES PVT LTD,5,0,8097320.33,1619464.066,1035343.6
32,EMMEBIESSE SPA PIAZZA INDUSTRIA 78,AZIZ TEXTILES,3,0,10146763.44,3382254.48,4915404.397
32,EMMEBIESSE SPA PIAZZA INDUSTRIA 78,HOME AND HOTEL TEXTILES PVT LIMITED,13,0,95019573.97,7309197.998,1393149.524
32,DOUGLAS GILL INTERNATIONAL LTD,M/S MUBARIK INTERNATIONAL,1,0,79873.75,79873.75,
32,DOUGLAS GILL INTERNATIONAL LTD,SIMON SPORTS IND,21,0,45005809.75,2143133.798,2637794.873
32,DOUGLAS GILL INTERNATIONAL LTD,SUPERIOR FENCING,1,0,113783.41,113783.41,
32,CHIBAA GLOVES COMPANY GMBH AND CO KG,DICTA ENTERPRISES,2,0,549053.45,274526.725,44027.14813
32,CHIBAA GLOVES COMPANY GMBH AND CO KG,M S. DIVISION SPORTS,1,0,334878.21,334878.21,
32,CHIBAA GLOVES COMPANY GMBH AND CO KG,SIMON SPORTS IND,25,0,25563715.67,1022548.627,872329.7795
32,REINAUD BIEMANS,A & S INDUSTRIES,1,0,59223.98,59223.98,
32,REINAUD BIEMANS,BOLD EYES INDUSTRIES,2,0,86163.02,43081.51,25793.6856
32,REINAUD BIEMANS,SUPERIOR FENCING,1,0,60796.3,60796.3,
32,BOXING CLUB ALY,M S REMINGTON SPORTS PVT LTD,1,0,46383.38,46383.38,
32,BOXING CLUB ALY,TUFAIL SPORTS INT,6,0,372186.64,62031.10667,27234.55583
32,DENMARK,ANWAR KHAWAJA INDUSTRIES LTD,1,1,1062991.79,1062991.79,
32,DENMARK,ASTRA SPORTS ARTICLES PVT LTD,1,0,168869.73,168869.73,
32,DENMARK,BARLAS CORPORATION,2,1,62211.38,31105.69,1890.054
32,DENMARK,BILLO TRADING CORP,1,1,1162886.39,1162886.39,
32,DENMARK,FALCON SURGICAL CO. LTD,3,1,3853898.16,1284632.72,679300.7745
32,DENMARK,M S REMINGTON SPORTS PVT LTD,1,0,81446.07,81446.07,
32,DENMARK,M S UNIK PRODUCTS,1,0,4390918.14,4390918.14,
32,DENMARK,SABRINA SPORTS ARTICLES,1,0,49538.86,49538.86,
32,DENMARK,VISION TECHNOLOGIES CORPORATION(PVT,1,1,105219.52,105219.52,
33,AM-SASA INDUSTRIAL COMPANY,LEADER TANNERIES,2,0,2510109.25,1255054.625,30320.91555
33,AM-SASA INDUSTRIAL COMPANY,M S WAQAS WEAVING FACTORY,1,0,1671243.01,1671243.01,
33,JP SALECTS SA CARTERA,M.A.ARAIN   BROTHERS PVT LTD,10,1,3360336.03,336033.603,173411.4521
33,JP SALECTS SA CARTERA,SACO INTERNATIONAL,1,0,307219.48,307219.48,
33,G-III APPAREL GROUP LTD,LANCER SURGICAL CO,1,0,3034573.74,3034573.74,
33,G-III APPAREL GROUP LTD,VIP WEARS,5,0,16293171.49,3258634.298,417666.5621
33,NACAR COML IMP EXP LTDA,VIP WEARS,3,0,16247349.94,5415783.313,1478979.847
33,EAST ASIA HOLDINGS LTD,M S A R YOUSAF,1,0,427933.6,427933.6,
33,EAST ASIA HOLDINGS LTD,YOUSAF TANNERIES,3,0,3901102.3,1300367.433,1311808.818
33,INSVET SA,SACO INTERNATIONAL,1,0,545926.1,545926.1,
33,INSVET SA,TOOLMEX INSTRUMENT CORP,1,0,1378279.94,1378279.94,
33,JINO TRADING CORP,M S A R YOUSAF,1,0,1368950.2,1368950.2,
33,JINO TRADING CORP,YOUSAF TANNERIES,1,0,442072.93,442072.93,
33,J R H,ABAZZO RACE INTL,1,0,25582.92,25582.92,
33,J R H,BIG RAY CORPORATION,1,0,25582.92,25582.92,
33,HANGZHOU AUYA INDUSTRIAL CO LTD,VIP WEARS,1,0,1566075.9,1566075.9,
33,HANGZHOU AUYA INDUSTRIAL CO LTD,YOUSAF TANNERIES,1,0,81527.83,81527.83,
33,HSI PROMOTION GMBH,NOOR FABRICS PVT LTD,1,0,747165.51,747165.51,
33,HSI PROMOTION GMBH,PAKHUMAI INTERNATIONAL,1,0,432387.45,432387.45,
33,SPARKASEE ULM HUMBURG GERMANY,NEW CRESCENT STAR HORNS & HOOFS C.M,2,0,7185005.27,3592502.635,248831.5481
33,SPARKASEE ULM HUMBURG GERMANY,SACO INTERNATIONAL,1,0,70401.29,70401.29,
33,SHAF INTERNATIONAL INC USA,LANCER SURGICAL CO,70,0,768497145.6,10978530.65,10668591.22
33,SS DESIGNS HG,M S A R YOUSAF,1,0,596472.46,596472.46,
33,SS DESIGNS HG,YOUSAF TANNERIES,1,0,302042.29,302042.29,
33,STANDFORD INDUSTRIES CO LTD,VIP WEARS,2,0,7715878.05,3857939.025,5018205.679
33,STANDFORD INDUSTRIES CO LTD,YOUSAF TANNERIES,1,0,762359.35,762359.35,
33,S F P KFT,ABAZZO RACE INTL,1,0,53297.76,53297.76,
33,S F P KFT,VIP WEARS,1,0,1974822.08,1974822.08,
33,JUNG WOO,M S A R YOUSAF,1,0,1124180.12,1124180.12,
33,JUNG WOO,NOOR FABRICS PVT LTD,1,0,2551641.51,2551641.51,
33,SPARKASSE ULM,NEW CRESCENT STAR HORNS & HOOFS C.M,5,0,18162543.02,3632508.604,143388.0486
33,SPARKASSE ULM,NOOR FABRICS PVT LTD,1,0,2285102.16,2285102.16,
33,FU SING CONTAINER SERVICE CO,LEADER TANNERIES,2,0,3157255.43,1578627.715,1114185.602
33,FU SING CONTAINER SERVICE CO,S.G.MANUFACTURERS,1,1,43238.75,43238.75,
33,FU SING CONTAINER SERVICE CO,VIP WEARS,4,0,7060767.57,1765191.893,1109655.826
33,FU SING CONTAINER SERVICE CO,YOUSAF TANNERIES,1,0,113914.44,113914.44,
34,VETERINARY INSTRUMENTATION,A  PLUS MANUFACTURING CO,6,0,2799145.32,466524.22,138258.2855
34,VETERINARY INSTRUMENTATION,MEDISPOREX PVT LTD,1,1,142137.55,142137.55,
34,AL RAJHI BANKING INVESTMENT COR,M S LAUDABLE INTERNATIONAL.,2,0,10413566.93,5206783.465,3222283.374
34,FRANKFURT GERMANY,OUTDOOR LEAHERS,1,0,2404357.1,2404357.1,
34,FRANKFURT GERMANY,SILVER STATE,1,0,1829509.96,1829509.96,
34,GOLD MEDAL INTERNATIONAL,AMIL EXPORTS (PVT) LTD,6,0,13011605.46,2168600.91,2255115.623
34,GOLD MEDAL INTERNATIONAL,LIBERTY TEX,1,0,12025192.89,12025192.89,
34,HEATHROW,BURAQ SURGICAL CORPORATIPN,1,1,644335.92,644335.92,
34,HEATHROW,OUTDOOR LEAHERS,1,0,5522483.35,5522483.35,
34,GUILLERMO LORMAN SPAIN,ACUMEN SURGICAL PVT LTD,1,0,553455.11,553455.11,
34,GUILLERMO LORMAN SPAIN,LEATHER PERFORMANCE IND,2,0,91718.55,45859.275,24088.92893
34,SIR TEX CO,ARHAM ENTERPRISES,2,0,10134883,5067441.5,2225708.821
34,SIR TEX CO,ZAIN EXPORTS INTERNATIONAL,3,0,9479106.91,3159702.303,366825.7487
34,CHARM TEX INC,AMIL EXPORTS (PVT) LTD,3,0,11467627.97,3822542.657,176019.4594
34,CHARM TEX INC,SKY INDUSTRIES,2,0,8486560.2,4243280.1,487837.8757
34,BALLEY INSTRUMENTS LTD,ACUMEN SURGICAL PVT LTD,3,0,5140031.89,1713343.963,1229788.394
34,BALLEY INSTRUMENTS LTD,AURIGA INTERNATIONAL,7,0,11635871.99,1662267.427,933726.2953
34,TECHNIDIES FRANCE,AURIGA INTERNATIONAL,7,0,1688865.59,241266.5129,96880.95098
34,TECHNIDIES FRANCE,Y.Z.CORPORATION.,4,1,1583787.12,395946.78,99550.92834
34,CROWN DENTAL & MEDICAL LTD,A  PLUS MANUFACTURING CO,1,0,136629.19,136629.19,
34,CROWN DENTAL & MEDICAL LTD,H.H.SURGICAL CO,1,0,31131.9,31131.9,
34,DEL-LIMITED,A  PLUS MANUFACTURING CO,1,0,256811.94,256811.94,
34,DEL-LIMITED,HANSA LEATHER PRIVATE LIMITED,8,0,7112630.99,889078.8737,791859.6676
34,AYDEMIR TEXTIL EK,AMIL EXPORTS (PVT) LTD,2,0,3842221.08,1921110.54,358369.1413
34,AYDEMIR TEXTIL EK,ARHAM ENTERPRISES,3,0,6752078.56,2250692.853,1445707.038
34,AYDEMIR TEXTIL EK,ATTAULLAH KNITWEARS,2,1,5308233.62,2654116.81,1573476.976
34,SOUTH AFRICA,FALCON SURGICAL CO. LTD,1,1,268303.14,268303.14,
34,SOUTH AFRICA,HANSA LEATHER PRIVATE LIMITED,1,0,8041825.86,8041825.86,
34,SOUTH AFRICA,JAUNTY IMPEX INTERNATIONAL,1,0,314463.6,314463.6,
34,SOUTH AFRICA,M S LAUDABLE INTERNATIONAL.,1,0,22379.33,22379.33,
34,HONG KONG RED BUTTERFLY,A  PLUS MANUFACTURING CO,1,0,125785.44,125785.44,
34,HONG KONG RED BUTTERFLY,AURIGA INTERNATIONAL,1,0,786159,786159,
34,HONG KONG RED BUTTERFLY,HANSA LEATHER PRIVATE LIMITED,1,0,21027.13,21027.13,
34,HONG KONG RED BUTTERFLY,INSTRUMED PVT. LTD.,3,0,525809.34,175269.78,103466.9542
34,HONG KONG RED BUTTERFLY,OUTDOOR LEAHERS,1,0,5835834.88,5835834.88,
34,HONG KONG RED BUTTERFLY,SHEKHAN CORP,1,1,45073.12,45073.12,
34,HONG KONG RED BUTTERFLY,ZAIN EXPORTS INTERNATIONAL,1,0,6646041.44,6646041.44,
35,ASKARI GMBH,NARCISUS ENTERPRISES,1,0,2980971.49,2980971.49,
35,ASKARI GMBH,NASA  CORPORATION,1,0,156504.65,156504.65,
35,ASKARI SPORTS,NARCISUS ENTERPRISES,1,0,2049775.55,2049775.55,
35,ASKARI SPORTS,NASA  CORPORATION,1,0,419369.18,419369.18,
36,TRANSFERMATE INC,M/S ESTHER INDUSTRIES,2,0,159118.58,79559.29,48919.06134
37,ALPHA COMMODITIES LIMITED,HAQ MEHARBAN SPORTS,1,0,150595.57,150595.57,
37,ALPHA COMMODITIES LIMITED,R.B. INTERNATIONAL,11,0,148887927.7,13535266.15,4816532.841
37,ALPES TROPHEES,HAQ MEHARBAN SPORTS,1,0,74056.18,74056.18,
37,ALPES TROPHEES,KENT INDUSTRIES,1,0,668339.97,668339.97,
37,FRANKLIN SPORTS INC,MADRIGAL SPROTS  PVT  LTD.,1,0,341821.93,341821.93,
37,FRANKLIN SPORTS INC,TOWNE BROTHERS LTD,2,1,668298.48,334149.24,182008.8471
37,NAS COMMODITIES LTD,EM FOOD,2,0,29584987.06,14792493.53,5430193.066
37,NAS COMMODITIES LTD,VISION TECHNOLOGIES CORPORATION(PVT,27,0,58849577.65,2179613.987,1541403.564
37,MIKASA CORPORATION,MADRIGAL SPROTS  PVT  LTD.,9,0,14246773.4,1582974.822,1935989.25
37,MIKASA CORPORATION,VISION TECHNOLOGIES CORPORATION(PVT,64,0,126451096.6,1975798.384,2394167.324
37,EASTBOURNE MARITIME TRADING LTD,GLOBAL COMMODITIES,3,0,54076418.51,18025472.84,9244569.635
37,EASTBOURNE MARITIME TRADING LTD,R.B. INTERNATIONAL,1,0,4306054.9,4306054.9,
37,INTERSPORT FRANCE,COMET SPORTS PVT LTD,4,0,8489586.21,2122396.553,2646211.487
37,INTERSPORT FRANCE,PEAK GARMENTS PVT LTD,18,0,92668915.75,5148273.097,9134461.022
37,KUKA HOCKER,COMET SPORTS PVT LTD,1,0,10176.04,10176.04,
37,KUKA HOCKER,TASHAHID SPORTS,1,0,159442.17,159442.17,
37,IMPACT FRANCE,LASER SPORTS  PVT LTD,1,0,651254.12,651254.12,
37,IMPACT FRANCE,PEAK GARMENTS PVT LTD,3,0,16044016.72,5348005.573,5927442.208
37,KOMPORT COMERCIAL,COMET SPORTS PVT LTD,1,0,235847.7,235847.7,
37,KOMPORT COMERCIAL,MEDISPOREX PVT LTD,5,1,5146464.11,1029292.822,1184413.744
37,IZO TRADING LIMITED,EM FOOD,2,0,18945174.04,9472587.02,8137017.835
37,IZO TRADING LIMITED,R.B. INTERNATIONAL,7,0,109897900.4,15699700.05,4195510.619
37,MEGAFORM AG,LASER SPORTS  PVT LTD,7,0,4027475.78,575353.6829,332348.5351
37,MEGAFORM AG,VISION TECHNOLOGIES CORPORATION(PVT,2,0,474546.54,237273.27,257106.6985
37,CAMBUCI SA RODOVIA BRASIL,COMET SPORTS PVT LTD,9,0,48485463.25,5387273.694,2852891.576
37,SPOKEY SP ZOO UL WOZNIAKA,COMET SPORTS PVT LTD,3,0,3605702.53,1201900.843,1006756.524
37,SPOKEY SP ZOO UL WOZNIAKA,LASER SPORTS  PVT LTD,5,0,3696398.03,739279.606,603228.839
37,SAN POLO,KENT INDUSTRIES,1,0,1823888.88,1823888.88,
37,SAN POLO,LILO SPORTS,1,1,262053,262053,
37,BAD BOY Z BALLFABRIK EK,AAFZA INDUSTRIES,8,0,1673089.45,209136.1813,140460.7002
37,BAD BOY Z BALLFABRIK EK,VISION TECHNOLOGIES CORPORATION(PVT,4,0,1025886.14,256471.535,273768.907
37,SZCO SUPPLIES BALTIMORE USA,EMPORIUM MANUFACTURING CO,1,0,983013.21,983013.21,
37,SZCO SUPPLIES BALTIMORE USA,KENT INDUSTRIES,3,0,3430797.87,1143599.29,843567.7196
37,BDE HUMMEL FRANCE,PEAK GARMENTS PVT LTD,5,0,699786.33,139957.266,131772.493
37,BDE HUMMEL FRANCE,VISION TECHNOLOGIES CORPORATION(PVT,1,0,616348.66,616348.66,
37,REDCAR S-L SPAIN,EMPORIUM MANUFACTURING CO,7,0,9476116.44,1353730.92,551312.8438
37,REDCAR S-L SPAIN,WELL PRODUCT INDUSTRIES,1,1,656403.93,656403.93,
37,DALNOKI SPORT KFT,COMET SPORTS PVT LTD,1,0,1693973.48,1693973.48,
37,DALNOKI SPORT KFT,LASER SPORTS  PVT LTD,1,0,18479.98,18479.98,
37,CONTINENTAL SURGICAL HOUSE,COMET SPORTS PVT LTD,2,0,17294816.66,8647408.33,7953904.912
37,CONTINENTAL SURGICAL HOUSE,HILBRO PVT LTD,7,1,2243802.6,320543.2286,218658.5881
37,MACRON SPA VIA G BRODOLINI,COMET SPORTS PVT LTD,1,0,71802.52,71802.52,
37,MACRON SPA VIA G BRODOLINI,LASER SPORTS  PVT LTD,1,0,540657.27,540657.27,
37,MACRON SPA VIA G BRODOLINI,VISION TECHNOLOGIES CORPORATION(PVT,1,0,38050.1,38050.1,
37,KAPPA FRANCE,MADRIGAL SPROTS  PVT  LTD.,1,0,225994.51,225994.51,
37,KAPPA FRANCE,RAJCO INDUSTRIES,1,1,190336.43,190336.43,
37,KAPPA FRANCE,VISION TECHNOLOGIES CORPORATION(PVT,1,0,526097.6,526097.6,
37,GEAR 4 TEAM,ACTION TRADE,1,0,91928.19,91928.19,
37,GEAR 4 TEAM,COMET SPORTS PVT LTD,3,0,73427.25,24475.75,6016.272315
37,GEAR 4 TEAM,TASHAHID SPORTS,2,0,163101.78,81550.89,46991.9408
37,OLYMPIC SPORTSWEAR NV,COMET SPORTS PVT LTD,1,0,196277.7,196277.7,
37,OLYMPIC SPORTSWEAR NV,PEAK GARMENTS PVT LTD,4,0,2214714.55,553678.6375,483099.795
37,OLYMPIC SPORTSWEAR NV,SPORTS VIEW,1,0,43322.66,43322.66,
38,AAS FOODS SRILANKA,M/S. FLORA COMPANY,2,0,92233.17,46116.585,6982.050139
38,AAS FOODS SRILANKA,Q.S.B INTERNATIONAL,1,0,419284.8,419284.8,
38,EPIC MILITARIA LTD,M/S. FLORA COMPANY,1,0,30306.08,30306.08,
39,G VAN ROOSBROECK EN,PAK VIEW SPORTS,2,0,233976.02,116988.01,12020.23545
40,FRANK SCHMIMITT PANALPNA,ANWAR KHAWAJA IND PVT LTD,2,0,4016631.02,2008315.51,266508.0367
40,FRANK SCHMIMITT PANALPNA,ANWAR KHAWAJA INDUSTRIES LTD,2,0,4042326.15,2021163.075,931151.6344
40,PANALPINA WELTTRANSPORT,ANWAR KHAWAJA IND PVT LTD,10,0,71125646.47,7112564.647,4002270.679
40,PANALPINA WELTTRANSPORT,ANWAR KHAWAJA INDUSTRIES LTD,5,0,16638213.76,3327642.752,4024943.226
40,KUBUS SPORTS NETHERLAND,ANWAR KHAWAJA IND PVT LTD,2,0,1570320.17,785160.085,158286.256
40,KUBUS SPORTS NETHERLAND,SPORTS CORNER  PROP AFTAB AHMED BAR,1,0,891713.95,891713.95,
40,DERBY STAR SPORTARTIKELFABRIK,ANWAR KHAWAJA IND PVT LTD,97,0,312636363.2,3223055.29,3552906.609
40,DERBY STAR SPORTARTIKELFABRIK,ANWAR KHAWAJA INDUSTRIES LTD,53,0,126988637,2396012.019,2576302.217
40,KUBLER SPORT GMBH,ANWAR KHAWAJA IND PVT LTD,1,0,935796.37,935796.37,
40,KUBLER SPORT GMBH,COMET SPORTS PVT LTD,8,1,6021128.16,752641.02,501599.5231
40,KUBLER SPORT GMBH,SPORTS CORNER  PROP AFTAB AHMED BAR,1,0,970015.38,970015.38,
40,WAL MART (Multiple),AL KARAM TOWEL INDUSTRIES (PVT) LTD,1,0,23637599.88,23637599.88,
40,WAL MART (Multiple),FIRST AMERICAN CORP. PVT LTD,46,1,131421968.4,2856999.313,3059593.727
40,WAL MART (Multiple),MASOOD TEXTILE MILLS LIMITED,51,1,397696847.7,7797977.405,10964778.61
40,UNICEF SUPPLY DIVISION,AL KARAM TOWEL INDUSTRIES (PVT) LTD,2,0,11399934.43,5699967.215,219691.0271
40,UNICEF SUPPLY DIVISION,ANWAR KHAWAJA IND PVT LTD,1,0,7845170.14,7845170.14,
40,UNICEF SUPPLY DIVISION,BURAQ SURGICAL CORPORATIPN,58,1,48567121.09,837364.1567,578282.2484
40,UNICEF SUPPLY DIVISION,FALCON SURGICAL CO. LTD,24,1,42944154.71,1789339.78,1655876.38
40,UNICEF SUPPLY DIVISION,PAK HEAVEN GROUP OF INDUSTRIES,1,0,18867.82,18867.82,
40,SELECT SPORT AS (Multiple),ANWAR KHAWAJA IND PVT LTD,202,0,919330441.3,4551140.799,4184902.814
40,SELECT SPORT AS (Multiple),ANWAR KHAWAJA INDUSTRIES LTD,25,0,65796457.02,2631858.281,7805393.567
40,SELECT SPORT AS (Multiple),BURAQ SURGICAL CORPORATIPN,1,1,2123677.51,2123677.51,
40,SELECT SPORT AS (Multiple),EMIEL TRADERS,1,0,1651961.11,1651961.11,
40,SELECT SPORT AS (Multiple),Y.Z.CORPORATION.,1,1,365721.17,365721.17,
41,FM DENIM CO LTD,KAYSONS INTERNATIONAL PRIVATE LTD.,1,0,5801920.51,5801920.51,
41,FM DENIM CO LTD,SAPPHIRE TEXTILE MILLS LTD.,1,0,275772,275772,
42,FIVE OCEANS TRADING LLC,JDW SUGAR MILLS LIMITED,3,0,122704849.8,40901616.58,10829358.35
42,FIVE OCEANS TRADING LLC,QURESHI FLOUR MILLS,1,0,1727566.58,1727566.58,
43,FITNESS FOR SPORT,NAJMI MANUFACTURING CO,1,0,16959.02,16959.02,
43,FINLAND LTD ENGLAND,HILBRO INSTRUMENT  PVT  LTD.,1,1,114569.57,114569.57,
43,FINLAND LTD ENGLAND,NAJMI MANUFACTURING CO,1,0,12184.42,12184.42,
43,MESSE MUNCHAN GERMANY,CRAFTSMAN PVT LTD,1,0,6732.35,6732.35,
43,MESSE MUNCHAN GERMANY,KICKER SPORTS,1,0,26345.92,26345.92,
43,SPARTAN,BALLON DE SPORTS,3,0,1141502.87,380500.9567,54005.17584
43,SPARTAN,WELLFIT WEARS,4,0,5204687.04,1301171.76,1321701.343
43,SPARTAN SPORTS AUSTRALIA,BALLON DE SPORTS,1,0,116666,116666,
43,SPARTAN SPORTS AUSTRALIA,KICKER SPORTS,1,0,2971681.02,2971681.02,
43,THE WAREHOUSE LIMITED,BALLON DE SPORTS,1,0,464651.42,464651.42,
43,THE WAREHOUSE LIMITED,M/S.MULTAN INDUSTRIES,19,0,71935651.23,3786086.907,2853750.338
43,MOTO,NAJMI MANUFACTURING CO,2,0,288268.78,144134.39,30974.65699
43,MOTO,SASIR ENTERPRISES,1,0,11006.23,11006.23,
43,MOTO,WELLFIT WEARS,2,0,867395.43,433697.715,568869.3217
44,GOLDEN STAR SURGICAL INDUSTRIES,AKHTER TEXTILE INDUSTRIES,2,0,761850.96,380925.48,285220.3307
44,GOLDEN STAR SURGICAL INDUSTRIES,TOOR INDUSTRIES,1,0,254715.52,254715.52,
44,LEVI STRAUSS & CO (Multiple),AKHTER TEXTILE INDUSTRIES,183,0,503825205.7,2753143.201,3980376.946
44,LEVI STRAUSS & CO (Multiple),OMIKA SPORTS,1,0,1307434.83,1307434.83,
45,MOON SWEETS COUTURE,LEOTEX INTERNATIONAL,1,0,1143209.71,1143209.71,
45,MOON SWEETS COUTURE,VOLKA FOOD INTERNATIONAL,3,0,4328474.33,1442824.777,743227.6317
46,GECKO SPORTSWEAR,RAFIQUE WEARS,4,0,124069.65,31017.4125,13702.30697
46,GECKO SPORTSWEAR,RIAZ JAMAL INTERNATIONAL,1,0,107266.09,107266.09,
46,PIQUET GUILLAUME,RAFIQUE WEARS,9,0,783757.52,87084.16889,44902.17798
46,PIQUET GUILLAUME,STRONGBOW INDUSTRIES,5,0,595812.79,119162.558,101158.368
46,MR PIQUET GUILLAUME,RAFIQUE WEARS,14,0,1995467.94,142533.4243,73042.38119
46,MR PIQUET GUILLAUME,RIAZ JAMAL INTERNATIONAL,1,0,61264.37,61264.37,
46,MR PIQUET GUILLAUME,STRONGBOW INDUSTRIES,8,0,722268.73,90283.59125,54196.64139
47,PEGUES CHILDREEN EDUCATIONAL,RING  WEARS,2,0,216350.96,108175.48,87609.58267
47,PEGUES CHILDREEN EDUCATIONAL,SERAPH SPORTS,1,0,86163.03,86163.03,
47,SPORTING EXCELLENCE,RING  WEARS,2,0,112247.79,56123.895,18222.34681
47,HITMAN INTERNATIONAL,RING  WEARS,1,0,41299.55,41299.55,
47,HITMAN INTERNATIONAL,SERAPH SPORTS,1,0,47169.54,47169.54,
48,PESTORID CANADA,CHAWALA ENTERPRISES,2,0,628828.67,314414.335,148309.2339
48,PESTORID CANADA,HALA EXPORTS,1,0,364003.15,364003.15,
48,PRESTIGE AMERICA LLC,CHAWALA ENTERPRISES,2,0,1064633.29,532316.645,698352.1275
48,EUROKANGAS,NIAGARA MILLS PVT LIMITED,1,0,3164444.06,3164444.06,
48,KNIGHTSBRIDGE FURNISHI8NG LTD,CHAWALA ENTERPRISES,2,0,3320697.55,1660348.775,165005.3402
48,KNIGHTSBRIDGE FURNISHI8NG LTD,ZAS TEXTILES,1,0,2035286.62,2035286.62,
48,MAREXIM SRO,NIAGARA MILLS PVT LIMITED,1,0,10141453.2,10141453.2,
48,MAREXIM SRO,SARENA IND.& EMBROIDERY MILLS PVT,3,0,52016913.58,17338971.19,9867289.197
48,HALA TEXTILES UK LTD,HALA EXPORTS,8,0,24552554.8,3069069.35,799817.2931
48,SONS CHRISTOU KANOU OE,CHAWALA ENTERPRISES,1,0,2046741.51,2046741.51,
48,SONS CHRISTOU KANOU OE,NIAGARA MILLS PVT LIMITED,1,0,4280215.91,4280215.91,
48,SUBI TRADING,AL BARKA FABRICS  PVT  LTD,3,0,13773082.2,4591027.4,233488.1629
48,SUBI TRADING,CHAWALA ENTERPRISES,1,0,7082317.75,7082317.75,
48,BECO INDUSTRIES LTD,CHAWALA ENTERPRISES,1,0,1219603.05,1219603.05,
49,EDGE INSTRUMENTS VAHID ANWARI,MEDIGROW INSTRUMENTS,1,0,733748.4,733748.4,
49,EDGE INSTRUMENTS VAHID ANWARI,SIMAECO TRADERS,1,0,524106,524106,
50,NIDARO TRENINGSSENTER,M/S DEEWA SPORTS,1,0,28196.9,28196.9,
51,NO LIMITS IMPORT,THAPUR SONS,1,0,5241.06,5241.06,
52,FARAH M SIRFARAZ JOUHAN EST,SADIQ INDUSTRIES,1,0,2519587.18,2519587.18,
53,NSI CORPORATION,M S.BISMA INTERNATIONAL,1,0,1346742.78,1346742.78,
53,NSI CORPORATION,MEHBOOB & SONS,6,0,6224537.58,1037422.93,258973.5309
53,GEM SALES JALANDHAR PUNJAB,MEHBOOB & SONS,2,0,3631218.11,1815609.055,634315.604
53,GEM SALES JALANDHAR PUNJAB,ZAKI INDUSTRIES,2,0,679728.57,339864.285,16354.36869
54,ETS 36,M/S MONTGOMERY FLOUR/GENERAL MILLS,5,0,3817588.1,763517.62,321749.8373
54,ETS 36,PROTEX WORLDWIDE PAKISTAN SNC,1,0,9662265.85,9662265.85,
55,PAKISTAN IMPORT INC,KARACHI GUM INDUSTRY,1,0,3878384.4,3878384.4,
56,GRANT EMBLEMS,R.M.BRITISH BADGE CO.,3,0,173027.3,57675.76667,40011.01127
56,GRANT EMBLEMS,ZONA INDUSTRIES,1,0,17968.45,17968.45,
57,LI WAI LUN,ROYAL BRO,1,0,38259.74,38259.74,
57,LI WAI LUN,ROYAL PRODUCTS,1,0,38259.74,38259.74,
58,JUNIOR KIDS LTD,AL SAHIL TEXTILES,1,0,2835723.83,2835723.83,
58,JUNIOR KIDS LTD,SHAHAB ENTERPRISES,1,0,615025.69,615025.69,
58,J ROSENTHAL AND SON LTD,AL REHMAT TRADERS PVT LTD,12,0,9743269.93,811939.1608,613555.8766
